Id,MaxT,MinT,Dayname,Day,Distric1_Get,Distric2_Get,Distric3_Get,Distric4_Get,Distric5_Get,Total_Well,Daily_use,TotalMass_Distric1,TotalMass_Distric2,TotalMass_Distric3,TotalMass_Distric4,TotalMass_Distric5,Entrance_Distric1,Entrance_Distric2,Entrance_Distric3,Entrance_Distric4,Entrance_Distric5,Rainy_Distric1,Rainy_Distric2,Rainy_Distric3,Rainy_Distric4,Rainy_Distric5,save_tank_6AM,save_tank_24,Pecks
1262,28,21,monday,9/16/24,1073368,168930,422960,162302,151652,1353356,3435109,118,267,41,43,38,5.5,3.1,5.3,7.2,2.5,0,0,1.5,10,4,1480339,1253849,0
1263,31,21,tuesday,9/17/24,1073638,168985,393940,163098,151569,1283301,3375951,118,265,41,43,38,5.5,2.8,3.8,6.3,1.6,0,0,0,0,0,1470580,1237221,0
1264,30,19,wednesday,9/18/24,1073593,168981,393980,162695,150101,1322698,3336891,117,264,41,43,38,5.3,2.7,3.4,5.7,1.3,0,0,0,0,0,1491995,1290549,0
1265,28,18,thursday,9/19/24,908820,168990,452230,164590,150060,1309231,3410191,116,263,40,42,38,0,0,0,0,0,0,0,0,0,0,1464559,1199311,0
1266,30,20,friday,9/20/24,1032060,168981,388000,163461,151152,1365960,3326511,115,261,40,42,38,5.4,2.4,3.1,6,1.5,0,0,0,0,0,1500742,1289909,0
1267,31,20,saturday,9/21/24,1031190,168981,330480,165264,145960,1305228,3399954,114,260,40,42,37,5.6,2.4,2.5,5.7,1.2,0,0,0,0,0,1425057,1182816,0
1268,33,21,sunday,9/22/24,1031683,168980,382380,164187,149180,1396685,3348082,114,259,39,41,37,5.6,2.3,2,5.6,1.3,0,0,0,0,0,1500529,1254800,0
1269,35,23,monday,9/23/24,1031188,171983,362630,163368,148980,1408081,3513033,113,259,39,41,37,5.6,2.3,2,5.7,0.7,0,0,0,0,0,1402060,1178103,0
1270,36,24,tuesday,9/24/24,1031308,176887,403280,168670,149980,1322039,356832,108,257,37,40,37,6.9,2,4.2,5.3,2.3,0.5,0,8,0,0,1631771,1369705,0
1271,34,21,wednesday,9/25/24,1031188,177180,634380,163197,203960,1189622,3538976,111,258,38,41,27,10.7,3.7,10.7,8.8,5.9,0,0,0,0,0,1477093,1189622,0
1272,29,19,thursday,9/26/24,1028088,177800,589794,168197,171960,1393968,3516083,111,58,37,40,37,4.1,1.8,2.6,5.6,1,0,0,0,0,0,1615642,1341521,0
1273,26,18,friday,9/27/24,1028088,177147,513080,165443,145186,1307657,3458008,110,258,37,40,37,4.3,1.7,2.7,5.6,1,0,0,0,0,0,1618561,1380257,0
1274,18,17,saturday,9/28/24,1030048,168808,441370,167700,139965,1236331,3286103,109,258,37,40,27,10.7,3.7,10.1,8.8,5.9,26.6,4.6,25,34.5,10,1625316,1436958,0
1275,19,11,sunday,9/29/24,1030893,168836,347760,163232,145159,1137613,3.21898E+07,109,257,37,40,37,7.5,2.8,4.3,5.9,2,1.5,0,0,10.2,3,1625316,1369494,0
1276,20,13,monday,9/30/24,1030761,168816,322280,153662,145181,1280003,3249748,108,257,37,40,37,60.9,2,4.2,5.3,2.3,0.5,0,8,0,0,1631771,1369705,0
1277,16,14,tuesday,10/1/24,1030863,168836,322230,158617,145180,1307311,3248318,107,258,37,39,37,6.2,1.9,5.1,1.9,1.5,1.5,0,0,10.2,3,1641721,1409172,0
1278,31,18,wednesday,10/2/24,1030308,168883,322230,168640,145180,1245317,3304363,107,256,37,38,37,5.9,1.8,7.1,4.9,2,0,0,0,0,0,1604591,1335261,0
1279,30,20,monday,10/3/24,1030398,168838,322280,164640,145159,1321690,3311658,106,256,37,38,38,6.1,1.8,5.2,1.9,2,0,0,0,0,0,1554164,1324963,0
1280,30,18,thursday,10/10/24,1030183,168893,322330,164147,143902,1315987,3318597,101,254,37,34,36,5.3,1.6,4.1,4.4,1.1,0,0,0,0,0,1599016,1346741,0
1281,30,20,saturday,10/12/24,1030031,1681866,322360,166934,134186,1331718,3310930,99,253,37,33,36,5,1.7,3,4.9,0.9,0,0,0,0,0,1579703,1321949,0
1282,27,18,thursday,10/17/24,1030018,168380,322310,163620,141983,1353183,3326033,95,251,35,32,35,4.9,1.7,2.7,5.4,0.8,0,0,0,0,0,1583224,1345038,0
1283,18,7,tuesday,10/22/24,1003081,168891,322330,160620,136159,1275333,3218944,91,250,34,30,35,4.6,1.7,2.3,5.9,0.9,0,0,0,0,0,1603551,1321873,0
1284,18,9,wednesday,10/23/24,1000873,168880,322330,159635,132660,1321813,3181388,91,249,33,30,35,4.8,2,3,5.9,0.9,0,0,0,0,0,1634698,1387290,0
1285,18,6,friday,10/25/24,953995,168800,279360,154620,132165,1263987,3218944,89,249,33,30,34,5.1,2.3,5.9,6,0.8,3,0,0,1.8,0,1505423,1278920,0
1286,17,8,saturday,10/26/24,951818,168800,278460,163614,135182,1338384,3203823,89,249,33,30,34,5.1,2,2.7,5.9,0.9,5.9,0.9,0,0,0,1505710,1256495,0
1287,19,8,sunday,10/27/24,951085,168810,276680,152420,128106,1337181,315548,88,248,32,29,34,5,1.8,2.5,5.9,1,0,0,0,0,0,1490210,1256274,0
1288,17,9,monday,10/28/24,951388,168813,176440,155627,126861,1341366,317133,84,248,32,29,34,4.8,1.7,2.7,5.8,1.1,0,0,0,0,0,1525140,1257250,0
1289,18,9,tuesday,10/29/24,951685,168880,276300,155620,131319,1347372,3160863,86,248,32,29,34,5,1.7,2.7,5.8,1,0,0,0,0,0,1532698,1281334,0
1290,19,9,wednesday,10/30/24,951,168,276,151605,129330,1349093,3130303,86,247,32,29,34,4.7,1.6,2.4,5.8,1,0,0,0,0,0,1600303,1328717,0
1291,18,10,thursday,10/31/24,951449,168800,176030,156620,126285,1338633,3118831,85,247,31,29,34,4.8,1.7,2.3,5.8,1,0,0,0,0,0,1610457,1377881,0
1292,22,11,friday,11/1/24,951838,168819,275880,155638,122960,1322061,3189110,84,247,31,28,28,5,1.6,2.7,5.9,1.1,0,0,0,0,0,1574325,1338663,0
1293,23,15,saturday,11/2/24,951388,168800,275180,158517,122111,1303301,3128158,84,246,31,28,34,4.4,1.8,2.9,5.8,0,1,0,0,0,0,1601884,1346406,0
1294,21,14,sunday,11/3/24,923983,168830,268600,154613,128661,1311380,3117638,83,246,34,28,33,4.8,3.5,3,6.2,1.3,2.2,4.4,5,7,2,1601395,1344953,0
1295,22,13,monday,11/4/24,833039,168863,249480,158519,123981,1315576,3093531,82,246,30,282,33,4.9,2.3,2.7,5.4,1.5,0,0,0,0,0,1451922,1234506,0
1296,21,13,monday,11/5/24,854835,168885,249940,156614,128060,1321629,3070181,82,246,31,28,33,6.8,2.7,2.9,5.7,1.4,3,0,3,3,0,1516800,1309721,0
1297,22,11,wednesday,11/6/24,818953,168818,249080,158520,128520,1310771,3057089,81,245,30,27,33,4.7,22,2.2,5.7,1.5,0,0,0,0,0,1401674,1198347,0
1298,19,10,thursday,11/7/24,819193,170300,248970,156631,130158,1323478,3098535,80,245,30,27,33,4.6,2.1,2.8,6,1.5,0,0,0,0,0,1353871,1124570,0
1299,19,10,friday,11/8/24,895303,177985,247880,153312,132081,1326083,3128193,80,244,30,27,33,4.8,2,2.8,6,1.5,0,0,0,0.3,0,1324919,1086887,0
1300,18,10,saturday,11/9/24,889368,178380,247780,153616,135182,1326009,3048875,79,244,29,27,33,4.5,2,3,5.7,1.5,0,0,3.5,2,0,1381771,1145074,0
1301,19,10,sunday,11/10/24,870831,178368,247680,154637,132981,1319998,3053531,79,244,29,27,33,4.8,1.9,2.9,5.8,1.5,0,0,0,0,0,1398989,1167780,0
1302,21,11,monday,11/11/24,870189,180330,247080,155712,131681,1293963,3066895,78,243,29,27,33,4.5,2.2,2.8,5.9,1.7,0.1,1.6,0,0,0,1385993,1146861,0
1303,18,12,tuesday,11/12/24,870331,180130,247380,158024,139861,1295336,3045911,77,243,29,26,33,4.9,3.1,2.8,6.2,1.9,2.8,1.6,5.4,7,3,1407934,1163998,0
1304,12,9,wednesday,11/13/24,873338,180345,247310,155104,145159,1276586,2990852,77,242,29,26,33,4.8,2.6,2.9,6.4,6.1,1,0,6,4.8,7.5,1495015,1232176,0
1305,12,7,thursday,11/14/24,863346,180300,246710,152437,145181,1258981,3018813,76,242,29,26,34,4.5,2.9,3.4,6.2,8.6,3.2,0,8.5,0.5,9,1478283,1245325,0
1306,14,7,friday,11/15/24,846683,180378,246810,151967,145156,1311983,3080186,75,241,28,26,34,4.6,2.6,2.8,6.2,2.9,0,0,0,0,0,1468925,1221963,0
1307,16,7,saturday,11/16/24,800838,180183,246680,153200,145159,1283393,3001331,75,240,28,26,34,4.4,2.4,2.8,6.2,2.7,0,0,0,0,0,1424925,1208937,0
1308,18,8,sunday,11/17/24,828348,180385,246680,155720,145158,1275391,3058001,74,239,28,26,34,4.6,2.3,2.7,6,2.6,0,0,0,0,0,1389533,1151982,0
1309,17,9,monday,11/18/24,828685,180359,246680,153700,145181,1303285,3030085,73,238,28,26,34,4.3,2.1,2.3,6.1,2.6,0,0,0,0,0,1395138,1155586,0
1310,18,10,tuesday,11/19/24,826311,180387,246680,155841,145156,1293993,3028089,73,237,28,25,34,4.2,5.1,2.7,6.5,5,4,4.8,5,4,6.5,1402497,1153731,0
1311,18,11,wednesday,11/20/24,826289,180332,246680,155044,145181,1292665,3058310,73,237,28,25,34,5.5,4.7,3.6,6.9,2.5,11,0,7,13,0,1365497,1120709,0
1312,17,10,thursday,11/21/24,802926,180390,246680,159833,145060,1303505,3036915,72,236,28,25,34,5.1,4.1,3.9,6.9,2.6,4.9,0,6.5,11,0,1301615,1083595,0
1313,17,9,friday,11/22/24,822921,180921,246680,155665,145051,1329222,3112101,71,235,27,25,34,5.1,3.4,3.2,6.3,2.6,0,0,0,0,0,1231921,1016609,0
1314,17,8,saturday,11/23/24,818839,180866,246680,153738,145156,1305298,2969891,71,234,27,25,34,5.1,2.9,2.9,6,2.1,0,0,0,0,0,1272652,1045372,0
1315,18,8,monday,11/25/24,819789,180380,332380,157161,145181,1284941,3039963,70,232,27,25,34,4.6,2.7,2.9,6,1.9,0,0,0,0,0,1372313,1109783,0
1316,19,13,tuesday,11/26/24,823902,180861,313310,157090,145109,1306695,3009825,69,232,27,25,34,4.4,3.5,3.2,6.5,1.9,0,2,0.5,0.5,0,1394894,1195610,0
1317,19,14,wednesday,11/27/24,800319,180399,246840,157490,145182,1323993,3039801,68,231,27,25,34,4.5,3.4,4.6,6.7,2.1,0,0.6,5.5,17,0,1414400,1171400,0
1318,12,7,thursday,11/28/24,800895,180399,246680,159482,145161,1315838,3006518,68,23,27,25,34,4.7,3.5,3.9,7.1,2,0,0,0,0.2,0,1417359,1192988,0
1319,13,3,friday,11/29/24,822906,180360,246800,150987,145080,1320633,3080106,67,230,26,24,34,4.5,3.2,3.5,6.2,2,0,0,0,0,0,1395096,1152449,0
1320,10,3,saturday,11/30/24,822981,180333,246800,150489,145181,1311960,3001292,67,230,26,24,34,4.4,3.1,3.5,6.2,1.8,0,0,0,0,0,1419983,1178136,0
1321,10,3,sunday,12/1/24,803301,180393,230140,149470,145181,1311915,2956602,66,230,26,24,34,4.2,3,3.2,6.2,1.9,0,0,0,0,0,1466134,1222400,0
1322,9,2,monday,12/2/24,793109,180858,230630,146490,145151,1305669,2969502,65,229,26,24,34,4.3,3,3.1,6.1,1.9,0,0,0,0,0,1443428,1223558,0
1323,9,1,tuesday,12/3/24,766395,180381,230580,146537,145181,1290302,2969891,65,229,26,24,34,4.2,2.9,3.1,5.8,1.8,0,0,0,0,0,1386603,1175298,0
1324,11,2,wednesday,12/4/24,765133,180385,230480,146502,145186,1311198,2945133,64,229,26,24,34,4.3,3,2.9,5.8,1.8,0,0,0,0,0,1383824,1174645,0
1325,12,2,thursday,12/5/24,765129,180390,230680,145789,145100,1325910,2950125,64,229,26,24,34,4.2,2.9,3.1,6.1,1.8,0,0,0,0,0,1408644,1180775,0
1326,12,2,friday,12/6/24,765688,180891,230680,146515,143981,1311373,3005381,63,229,25,24,34,3.8,2.9,2.9,5.8,1.8,0,0,0,0,0,1341893,1127359,0
1327,12,3,saturday,12/7/24,765989,180861,230680,147511,141065,1318188,2978031,63,228,25,23,34,4,3,2.9,5.8,1.9,0,0,0,0,0,1349402,1112143,0
1328,10,3,sunday,12/8/24,621051,180636,375300,144081,135159,1315665,3000195,62,228,25,23,34,3,2.9,2.8,5.3,1.8,0,0,0,0,0,1310936,1087818,0
1329,8,3,monday,12/9/24,591018,180681,391180,145439,136062,1306010,2939661,62,228,25,23,34,4.5,3.2,2.9,5.4,1.8,4.2,0.9,1,0.5,1,1286685,1076304,0
1330,11,3,tuesday,12/10/24,588609,180606,393680,144631,180960,1193336,2945818,61,228,24,23,34,4.3,2.9,2.9,5.4,1.8,0,0,0,1,0,1208452,1003275,0
1331,10,3,wednesday,12/11/24,615906,180900,435933,145111,168056,1183218,2960901,61,228,24,23,34,4.6,2.8,3.1,5.4,1.8,0,0,0,0,0,1156352,949166,0
1332,10,3,thursday,12/12/24,635182,180805,510067,146739,159660,1113508,2990285,60,227,24,23,34,4.2,2.9,3.2,5.5,1.8,0,0,0,0,0,1093742,876881,0
1333,11,6,friday,12/13/24,758288,185690,561100,149009,185159,1182962,3089901,60,227,23,22,34,3.4,3,2.9,6,1.8,0,1,0,1,0,1230390,964713,0
1334,10,5,saturday,12/14/24,801838,185800,561098,146467,189060,1122832,2939318,59,227,23,22,34,3.6,2.7,2.6,5.7,1.7,0.1,1.2,1,6,2,1453714,1195699,0
1335,3,-5,sunday,12/15/24,789966,185182,546167,140601,170061,1138588,2985210,58,227,22,22,34,3.3,2.6,2.9,5.5,1.7,0,0,0,3,0,1586909,1362347,0
1336,3,-3,monday,12/16/24,741998,185910,494680,145660,145960,1153389,3030540,58,226,22,22,34,3.7,2.3,2.9,5.6,1.7,0,0,0,0,0,1593833,1390389,0
1337,5,-1,tuesday,12/17/24,696513,185610,443583,128749,135260,1143162,3018135,57,226,21,22,34,3.6,2.2,3.3,5.6,1.8,0,0,0,0,0,1517039,1294344,0
1338,8,-3,wednesday,12/18/24,680035,185803,443400,139820,130561,1106993,2951901,57,226,21,22,34,3.7,2.2,3.2,5.6,1.8,0,0,0,0,0,1417277,1232123,0
1339,12,0,thursday,12/19/24,666981,185331,422088,141390,131159,1156281,3022692,56,226,21,22,34,3.4,2.3,3.1,5.6,1.7,0,0,0,0,0,1233135,1090660,0
1340,8,1,friday,12/20/24,686931,185600,423100,140593,110612,1168989,3066939,56,225,20,21,34,3.6,2.2,3.1,5.6,1.8,0,0,0,0,0,1091513,916897,0
1341,8,3,saturday,12/21/24,739993,185300,443160,141669,126110,1133061,2915841,55,225,20,21,34,3.9,2.1,3.2,5.6,1.7,0,0,0,0,0,1189107,970949,0
1342,12,2,sunday,12/22/24,744099,185810,443040,139741,112060,1195336,2956011,54,225,19,21,34,3.7,2,2.9,5.5,1.8,0,0,0,0,0,1266548,1033284,0
1343,12,2,monday,12/23/24,743319,185610,428380,141240,119981,1260138,2985390,54,225,19,21,34,3.7,2,2.9,5.5,1.8,0,0,0,0,0,1387390,1143211,0
1344,11,3,tuesday,12/24/24,744196,185800,384180,141642,126186,1290619,3000908,53,224,20,200,34,3.6,2.1,6.9,4.6,1.8,0,0,0,0,0,1478222,1247699,0
1345,14,2,wednesday,12/25/24,711813,185681,371980,154331,126159,1260063,3006368,53,224,20,20,34,3.6,2,6.7,4.4,1.7,0,0,0,0,0,1539345,1304662,0
1346,13,3,thursday,12/26/24,670033,188830,349980,142925,126359,1289993,2971985,52,224,19,19,34,3.5,1.9,4.5,4.9,1.7,0,0,0,0,0,1538964,1341021,0
1347,11,3,friday,12/27/24,623985,188600,331960,142140,126960,1294620,3018080,52,223,19,19,34,3.5,1.8,3.6,4.9,1.8,0,0,0,0,0,1471140,1260741,0
1348,10,6,saturday,12/28/24,622881,188838,319260,141641,126960,1288598,2896023,51,223,19,19,34,4.1,3.3,3.4,5.7,1.8,11.8,5.6,7.6,10.5,2,1481310,1279067,0
1349,12,2,sunday,12/29/24,591998,188803,309487,139534,126610,1305899,2945963,50.7,223.1,18.8,18.7,33.6,3.8,2.7,3.3,5.4,1.8,0,0,0,0.3,0,1414149,1207071,0
1350,11,3,monday,12/30/24,573003,188865,309480,140641,126119,1306998,2930003,50.2,222.8,18.5,18.6,33.6,3.9,2.5,2.5,5,1.8,0,0,0,0,0,1339589,1134465,0
1351,8,5,tuesday,12/31/24,576309,188939,309410,142147,126560,1311906,2945915,49.8,222.6,18.2,18.4,33.6,3.6,2.3,2.3,5,1.8,0,0,0,0.3,0.5,1234881,1058435,0
1352,7,1,wednesday,1/1/25,603210,188630,309460,142148,126159,1321620,2990009,49.4,222.3,18.1,18.1,33.6,3.5,2.2,3.7,4.7,1.8,0,0,0,3.5,0,1142487,965680,0
1353,8,0,thursday,1/2/25,666398,188866,319863,138742,126269,1321960,3000903,48.9,222.1,18,17.6,33.6,3.7,2.1,4.8,4.5,1.7,0,0,0,1,0,1169210,948549,0
1354,9,1,friday,1/3/25,668813,188832,375880,140647,126861,1311961,3033813,48.4,221.8,18,17.1,33.6,3.4,2.2,5.8,4.2,1.8,0,0,0,0,0,1168584,942850,0
1355,11,-1,saturday,1/4/25,658830,188839,360760,139331,126056,1309305,2939359,47.9,221.6,17.9,16.7,33.6,3.6,2.1,4.9,4.2,1.8,0,0,0,0,0,1205557,1010359,0
1356,12,0,sunday,1/5/25,639838,188838,346380,140654,126159,1311113,3000863,47.4,221.3,17.7,16.5,33.5,3.5,2.1,3.7,4.3,1.8,0,0,0,0,0,1180186,989129,0
1357,8,3,monday,1/6/25,588413,188685,334413,142129,126560,1306959,3010303,47,221.2,17.5,16.3,33.5,3.8,4,3.3,4.3,1.8,2,6,4.7,3.6,0,1130558,903815,0
1358,10,4,tuesday,1/7/25,576003,188840,334468,143052,126960,1302629,2969839,46.5,221,17.3,16.1,33.5,3.6,3.4,2.7,4.4,1.8,0,0,0,0,0,1037867,846870,0
1359,13,6,wednesday,1/8/25,587683,188859,349870,141647,126260,1301548,2993631,46.1,220.8,17,15.9,33.5,3.3,2.7,2.5,4.6,1.9,0,0,0,0,0,1013580,787372,0
1360,13,4,thursday,1/9/25,669010,188859,411760,140644,126159,1305918,2960265,45.5,220.6,16.7,15.8,33.5,3.8,2.3,2.9,4.8,1.9,0,0,0,0,0,1120466,892948,0
1361,15,4,friday,1/10/25,675193,188830,411729,141605,126159,1298938,3030902,45,220.3,16.4,15.6,33.5,3.6,2.2,3.1,4.8,1.9,0,0,0,0,0,1165799,931710,0
1362,13,5,saturday,1/11/25,651993,188895,393760,142470,126069,1311386,2969919,44.5,220,16.1,15.4,33.5,3.4,2.2,3.5,4.8,1.9,0,0,0,0,0,1231291,1029490,0
1363,13,6,sunday,1/12/25,586538,189330,349180,143529,126582,1306989,2958189,44,219.7,15.9,15.2,33.5,3.7,2.1,3.3,4.8,1.9,0.4,0,0,1.5,0.5,1202908,1022680,0
1364,13,4,monday,1/13/25,586893,194880,334170,146735,126159,1311862,2923818,43.6,219.5,15.6,15,33.5,4,2.2,3.3,4.7,1.9,0,0,0,0.5,0,1213532,1032253,0
1365,12,3,tuesday,1/14/25,588519,195103,334300,146520,126180,1311699,2960991,43.1,219.2,15.4,14.9,33.5,3.6,2.2,3.5,4.6,1.9,0,0,0,0,0,1180854,997395,0
1366,14,4,wednesday,1/15/25,587780,195182,334380,144540,126159,1315618,2908661,42.7,219,15.2,14.7,33.5,3.6,2.1,2.9,4.7,1.9,0,0,0,0,0,1204045,1014814,0
1367,14,3,thursday,1/16/25,587188,196130,334400,145029,126359,1321598,2978031,42.3,218.7,14.9,14.6,33.5,3.5,2.3,2.4,4.8,1.9,0,0,0,0,0,1174533,966461,45
1368,11,1,friday,1/17/25,587813,196380,334080,144520,126119,1320621,2998111,41.8,218.4,14.6,14.4,33.5,3.5,2.3,2.2,4.8,1.9,1.5,0,2,0.8,0,1065614,884580,49
1369,7,3,saturday,1/18/25,603540,198019,334369,146519,145962,1318880,2956681,41.4,218.2,14.3,14.3,33.5,3.4,2.2,1.7,4.9,2,0,0,3,1.1,0,1112812,886452,44
1370,7,3,sunday,1/19/25,635901,203985,276898,138920,175156,1311819,2939996,40.9,218,14,14.2,33.4,3.8,2.5,1.6,4.7,2,3.1,4.8,8.9,3.5,1,1091513,897975,44
1371,8,3,monday,1/20/25,665199,203562,213911,137770,180051,1320920,2966205,40.4,217.8,13.7,14.1,33.4,3.6,2.7,1.6,4.7,2,0,0,0,0.2,0,1049271,856953,45
1372,9,-1,tuesday,1/21/25,665829,203601,191940,139742,186660,1315290,2956902,39.8,217.5,13.4,14,33.4,3.5,2.5,1.4,4.5,1.9,0,0,0,0,0,1036035,821172,45
1373,9,1,wednesday,1/22/25,681800,203901,187680,129994,186956,1321368,2915991,39.3,217.3,13.2,13.9,33.3,3.3,2.4,1.3,4.7,1.8,0,0,0,0,0,1017899,815710,43
1374,8,1,thursday,1/23/25,753181,203818,170000,132920,186261,1318690,3030011,38.6,217.1,13.1,13.7,33.2,3.3,2.5,1.3,4.5,1.8,0,0,0,0,0,991012,785017,47
1375,10,1,friday,1/24/25,735981,203895,200880,128934,186061,1326810,3093859,37.9,216.8,12.9,13.6,33.1,2.9,2.7,1.3,4.7,1.8,0,0,0,0,0,1001959,725126,49
1376,12,5,saturday,1/25/25,822296,203901,223310,127944,186065,1326615,2954100,37.3,216.6,12.6,13.6,33.1,2.7,2.6,1.5,4.9,1.9,0,0,0,0,0,1192065,923620,43
1377,13,4,sunday,1/26/25,723638,203885,198100,130305,186081,1322119,2939930,36.6,216.4,12.4,13.5,33,2.7,2.6,2.3,4.8,1.9,0,0,0,0,0,1288190,1070697,45
1378,7,5,monday,1/27/25,683890,203890,170460,126512,186110,1311883,2948995,35.9,216.2,12.4,13.6,33,2.4,2.6,2.8,6.7,1.9,0,0,8.5,11,0,1331220,1101798,41
1379,8,1,tuesday,1/28/25,683962,203985,170100,128320,186119,1322198,2990121,35.2,216,12.3,13.6,32.9,2.2,2.4,2.8,5.8,1.8,0,0,0,4,0,1334662,1123565,48
1380,7,1,wednesday,1/29/25,683009,203982,170130,129920,183660,1311960,2922969,34.5,215.7,12.2,13.5,32.8,2,2.2,2.9,5,1.9,0,0,0,0,0,1410418,1201998,42
1381,10,0,thursday,1/30/25,683296,203919,170083,130390,186569,1298218,2980009,33.9,215.5,12,13.4,32.8,1.9,2.2,2.5,4.8,1.8,0,0,0,0,0,1400790,1196891,45
1382,12,1,friday,1/31/25,683001,203991,170010,127631,186065,1299960,2996661,33.2,215.2,11.9,13.4,32.7,2,2.1,2.4,5,1.8,0,0,0,0,0,1362734,1176405,50
1383,10,1,saturday,2/1/25,686308,203858,168030,127934,186180,1294611,3018891,32.5,214.9,11.8,13.3,32.6,2,2.2,2.3,5,1.8,0,0,0,0,0,1351394,1126641,43
1384,11,1,sunday,2/2/25,698318,203880,144980,129947,189085,1311915,2939932,31.8,214.7,11.6,13.2,32.6,2,2.2,1.8,5,1.8,0,0,0,0,0,1373201,1171017,43
1385,12,2,monday,2/3/25,699015,203901,142987,128561,195151,1309011,2992110,31.1,214.4,11.5,13.2,32.5,1.8,2.2,2,5.1,1.7,0,0,0,0,0,1379784,1167302,44
1386,13,2,tuesday,2/4/25,697589,203838,140780,130647,195660,1294985,3043331,30.3,214.2,11.3,13.1,32.4,1.6,2.3,2,5.1,1.7,0,0,0,0,0,1329974,1104990,44
1387,12,4,wednesday,2/5/25,683611,203980,140005,133715,198060,1299981,2969236,29.7,213.9,11.1,13.1,32.3,1.6,2.2,1.9,5.1,1.7,0,0,0,0,0,1311939,1112446,43
1388,13,7,thursday,2/6/25,680526,203982,133028,128852,202965,1298519,3011526,29,213.7,11.1,13,32.2,1.5,2.3,1.9,5.1,1.7,0,2.4,0,6.5,0,1220303,1046804,47
1389,8,2,friday,2/7/25,738069,203982,133030,122390,202965,1303363,3060101,28.2,213.5,10.9,13,32.1,1.8,2.8,1.9,5.3,1.7,8.3,6,10,14,4,1214665,978400,48
1390,8,-2,saturday,2/8/25,738156,203991,131913,124390,206106,1283345,3029910,27.5,213.2,11,13,32,1.6,2.4,3.3,5.5,1.7,0,0,0,2.2,0,1244257,982033,45
1391,3,-2,sunday,2/9/25,693198,203982,131960,117299,202965,1298292,2892909,26.9,213,10.9,13,31.9,1.6,2.3,3.3,5.5,1.8,0,1.2,1,9.8,1.5,1290007,1057774,43
1392,4,-3,monday,2/10/25,693060,203991,131975,117399,202956,1303962,2990121,26.1,212.7,10.8,12.9,31.8,1.7,2.2,3.3,5.3,1.7,0,0,1.5,0,0,1236852,1035169,46
1393,7,-3,tuesday,2/11/25,693639,203030,131800,122313,202965,1238001,2939985,25.5,212.5,10.8,12.9,31.7,1.7,2.2,3.3,5.3,1.7,0,0,0,0,0,1187638,993052,44
1394,9,-1,wednesday,2/12/25,739693,186030,131860,123420,202981,1283399,3018858,24.7,212.2,10.8,12.9,31.6,1.7,2.2,3.4,5.1,1.8,0,0,0,0,0,1102158,902224,45
1395,5,2,thursday,2/13/25,805191,186000,131860,123239,201561,1296282,2990211,23.9,212,10.8,12.8,31.6,1.7,2.3,3,5.1,1.7,0,0,0,0,0,1149325,927664,44
1396,6,1,friday,2/14/25,803901,186006,131800,124383,202156,1296132,3010159,23.1,211.7,10.8,12.7,31.5,1.6,2.2,2.9,4.9,1.7,0,0,0,0.6,0,1112050,915846,48
1397,10,0,saturday,2/15/25,746983,195130,131860,122497,203915,1283633,2980036,22.3,211.5,10.6,12.7,31.4,2.1,2.1,2.2,5.1,1.7,0,0,0,2.5,0,1121676,906171,43
1398,13,0,sunday,2/16/25,713013,205830,131860,121399,201956,1260060,3010296,21.7,211.2,10.5,12.7,31.3,2.5,2.2,2.5,5.1,1.8,0,0,0,0,0,1050197,822829,43
1399,9,7,monday,2/17/25,713810,205836,131930,122383,199061,1296132,2996190,21.2,211,10.4,12.6,31.2,3.1,2.6,2.2,5,1.8,2,3.2,7.5,11.5,5.5,976832,781201,43
1400,11,0,tuesday,2/18/25,713895,203982,133100,122402,195965,1296651,3062991,20.6,210.8,10.3,12.5,31.1,2.9,2.3,2.5,4.8,1.8,0,0,0,0,0,886514,670105,43
1401,14,1,wednesday,2/19/25,759618,206310,146580,124390,210960,1298591,2990861,19.9,210.5,10.3,12.5,31,3.8,2.2,2.8,5,1.8,0,0,0,0,0,937679,714771,42
1402,14,4,thursday,2/20/25,778899,205380,179858,121221,213119,1311681,3126660,19.2,210.3,10.2,12.5,30.9,4.1,2.1,2.9,5.2,1.8,0,0,0,0,0,976964,710982,46
1403,14,8,friday,2/21/25,780303,203890,226730,133711,213660,1302902,3112335,18.7,210.1,10,12.4,30.8,4.1,3.1,2.9,5.2,1.8,1,1.6,0,0.5,0,1027967,781808,48
1404,12,5,saturday,2/22/25,744048,203800,210330,128276,208961,1304380,3039985,18.4,209.9,9.9,12.4,30.7,4.2,2.8,3,4.8,1.8,4,12,0,5.1,0,1107372,868760,41
1405,11,2,sunday,2/23/25,728930,206103,164931,127399,209159,1306620,2969220,17.5,209.8,9.8,12.3,30.6,3.8,3.4,3.1,5,1.9,2,0,8,17,2,1158163,961695,42
1406,7,1,monday,2/24/25,696354,203980,132330,121570,209159,1283190,3069651,17.3,209.6,9.8,12.3,30.6,3.8,3.3,2.9,5,1.8,0,0,0,0,0,1070151,848063,44
1407,2,-7,tuesday,2/25/25,688313,203839,154886,119220,209069,1285568,3178003,16.7,209.4,9.7,12.2,30.5,3.6,3.2,2.9,4.8,1.8,0,0,0,0,0,826779,637058,46
